,STATE,COUNTY_NAME,datetime,STAT_CAUSE_CODE,STAT_CAUSE_DESCR,CONT_DOY,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,humidity
3193,TX,San Antonio,2015-8-3,5,Debris Burning,,C,29.55020829,-98.2743927,52.625
3194,TX,San Antonio,2015-9-6,5,Debris Burning,,B,29.3378022,-98.2322355,63.625
3195,TX,Dallas,2015-7-28,5,Debris Burning,,A,32.766548,-96.686999,47.33333333
3196,TX,Dallas,2015-9-10,5,Debris Burning,,A,32.751250899999995,-96.80189039,75.33333333
3197,TX,Dallas,2015-1-18,5,Debris Burning,,B,32.792418,-96.77865789,65.66666667
3198,TX,Houston,2015-2-27,5,Debris Burning,,A,31.377863800000004,-95.4064369,75.16666667
3199,TX,Houston,2015-3-28,5,Debris Burning,,B,31.285337,-95.47851899999999,52.04166667
3200,TX,Houston,2015-7-27,5,Debris Burning,,A,31.271034999999998,-95.565685,72.33333333
3201,TX,Houston,2015-7-28,5,Debris Burning,,B,31.221579,-95.29719999,69.29166667
3202,TX,Houston,2015-8-31,5,Debris Burning,,C,31.2480656,-95.34817099,77.41666667
3203,TX,Houston,2015-12-7,5,Debris Burning,,B,31.346161,-95.31276899999999,78.625
3204,TX,Houston,2015-1-15,5,Debris Burning,,B,31.571796000000003,-95.398163,89.5
3205,TX,Houston,2015-1-21,5,Debris Burning,,B,31.462345000000003,-95.446287,85.875
3206,TX,Houston,2015-1-27,5,Debris Burning,,B,31.559113,-95.50574499999999,55.75
3207,TX,Houston,2015-2-7,5,Debris Burning,,B,31.507616,-95.38319,82.875
3208,TX,Houston,2015-2-15,5,Debris Burning,,B,31.570821999999996,-95.402134,76.83333333
3209,TX,Houston,2015-2-15,5,Debris Burning,,B,31.524046999999996,-95.408567,76.83333333
3210,TX,Houston,2015-7-3,5,Debris Burning,,B,31.460328999999998,-95.463913,80.45833333
3211,TX,Houston,2015-7-12,5,Debris Burning,,B,31.458069000000002,-95.598903,74.66666667
3212,TX,Houston,2015-1-17,5,Debris Burning,,B,31.527292,-95.3863357,78.66666667
3213,TX,Houston,2015-2-13,5,Debris Burning,,B,31.394621700000002,-95.47561329999999,58.625
3214,TX,Houston,2015-2-14,5,Debris Burning,,B,31.3182359,-95.45661359,75.66666667
3215,TX,Houston,2015-2-14,5,Debris Burning,,B,31.362566499999996,-95.46890400000001,75.66666667
3216,TX,Houston,2015-2-18,5,Debris Burning,,B,31.3182359,-95.45661359,72.25
3217,TX,Houston,2015-7-19,5,Debris Burning,,B,31.292939,-95.344162,73.375
3218,TX,Houston,2015-8-27,5,Debris Burning,,B,31.427348,-95.603714,69.33333333
3219,TX,Houston,2015-9-3,5,Debris Burning,,B,31.407427000000002,-95.474796,84.04166667
3220,TX,Houston,2015-10-5,5,Debris Burning,,B,31.529390999999997,-95.515652,70.54166667
3221,TX,Houston,2015-10-13,5,Debris Burning,,B,31.398778999999998,-95.447288,67.95833333
3222,TX,Houston,2015-10-14,5,Debris Burning,,B,31.30702,-95.51239,41.70833333
3223,TX,Houston,2015-10-27,5,Debris Burning,,B,31.3819137,-95.4779843,81.16666667
3224,TX,Houston,2015-1-19,5,Debris Burning,,B,31.264857,-95.605917,69.625
3225,TX,Houston,2015-1-20,5,Debris Burning,,B,31.254952000000003,-95.596365,82.08333333
3226,TX,Houston,2015-2-10,5,Debris Burning,,A,31.14234,-95.3144,53.29166667
3227,TX,Houston,2015-3-26,5,Debris Burning,,B,31.188187899999996,-95.65978299999999,87.04166667
3228,TX,Houston,2015-4-15,5,Debris Burning,,C,31.260406,-95.55459,77.125
3229,TX,Houston,2015-7-27,5,Debris Burning,,B,31.318234999999998,-95.456613,72.33333333
3230,TX,Houston,2015-7-28,5,Debris Burning,,B,31.299429999999997,-95.473237,69.29166667
3231,TX,Houston,2015-10-28,5,Debris Burning,,B,31.152611,-95.373122,73.875
3232,TX,Houston,2015-10-28,5,Debris Burning,,A,31.4813,-95.1449,73.875
3233,TX,Houston,2015-12-7,5,Debris Burning,,B,31.5111,-95.163,78.625
3234,TX,Dallas,2015-7-29,6,Railroad,,A,32.7733688,-96.70500049,46.54166667
3235,TX,Dallas,2015-8-15,6,Railroad,,B,32.6998207,-96.761234,40.29166667
3236,TX,Houston,2015-9-10,6,Railroad,,B,31.4831,-95.1631,86.375
3237,FL,Miami,2015-1-17,7,Arson,17.0,C,25.6344,-80.512,83.75
3238,FL,Miami,2015-1-17,7,Arson,17.0,B,25.6177,-80.4693,83.75
3239,FL,Miami,2015-1-23,7,Arson,23.0,B,25.4831,-80.5232,75.41666667
3240,FL,Miami,2015-1-24,7,Arson,24.0,B,25.4841,-80.5109,84.0
3241,FL,Miami,2015-1-25,7,Arson,25.0,B,25.6061,-80.4244,78.91666667
3242,FL,Miami,2015-2-1,7,Arson,32.0,C,25.4031,-80.5095,72.625
3243,FL,Miami,2015-2-15,7,Arson,46.0,B,25.585,-80.5272,77.33333333
3244,FL,Miami,2015-2-17,7,Arson,48.0,C,25.5026,-80.3926,73.54166667
3245,FL,Miami,2015-2-19,7,Arson,50.0,B,25.6347,-80.4968,86.08333333
3246,FL,Miami,2015-2-21,7,Arson,52.0,B,25.9388,-80.4107,69.75
3247,FL,Miami,2015-2-26,7,Arson,57.0,B,25.6516,-80.4961,75.45833333
3248,FL,Miami,2015-3-4,7,Arson,64.0,B,25.4331,-80.5116,70.83333333
3249,FL,Miami,2015-3-8,7,Arson,68.0,C,25.5871,-80.4927,94.5
3250,FL,Miami,2015-3-10,7,Arson,70.0,B,25.543000000000003,-80.4901,75.125
3251,FL,Miami,2015-3-10,7,Arson,70.0,C,25.638,-80.5004,75.125
3252,FL,Miami,2015-3-13,7,Arson,73.0,B,25.6405,-80.4971,76.70833333
3253,FL,Jacksonville,2015-3-14,7,Arson,74.0,B,30.2503,-81.90100000000001,72.08333333
3254,FL,Jacksonville,2015-3-14,7,Arson,74.0,B,30.250999999999998,-81.9087,72.08333333
3255,FL,Miami,2015-3-16,7,Arson,76.0,B,25.5607,-80.5123,78.875
3256,FL,Miami,2015-3-19,7,Arson,79.0,B,25.6028,-80.4971,72.625
3257,FL,Miami,2015-3-24,7,Arson,84.0,B,25.6293,-80.4958,80.70833333
3258,FL,Miami,2015-3-25,7,Arson,85.0,B,25.6163,-80.4955,82.20833333
3259,FL,Miami,2015-3-25,7,Arson,86.0,B,25.3597,-80.4745,82.20833333
3260,FL,Miami,2015-3-23,7,Arson,90.0,C,25.6307,-80.5088,73.20833333
3261,FL,Miami,2015-3-30,7,Arson,90.0,B,25.6145,-80.538,70.83333333
3262,FL,Miami,2015-3-31,7,Arson,91.0,B,25.6392,-80.4638,67.08333333
3263,FL,Miami,2015-3-31,7,Arson,91.0,B,25.414,-80.4586,67.08333333
3264,MA,Boston,2015-4-3,7,Arson,94.0,B,42.3584,-71.0597,60.95833333
3265,FL,Miami,2015-4-6,7,Arson,97.0,B,25.6052,-80.4644,74.95833333
3266,FL,Miami,2015-4-6,7,Arson,97.0,B,25.4119,-80.452,74.95833333
3267,FL,Miami,2015-4-16,7,Arson,107.0,B,25.5053,-80.398,78.33333333
3268,FL,Miami,2015-4-17,7,Arson,108.0,B,25.5034,-80.3959,78.33333333
3269,FL,Miami,2015-4-16,7,Arson,108.0,B,25.5029,-80.3892,78.33333333
3270,FL,Miami,2015-4-23,7,Arson,114.0,C,25.5496,-80.3846,95.875
3271,FL,Miami,2015-4-25,7,Arson,116.0,B,25.6337,-80.4016,89.25
3272,FL,Miami,2015-4-24,7,Arson,117.0,B,25.5507,-80.39399999999999,97.875
3273,FL,Miami,2015-4-27,7,Arson,118.0,B,25.5469,-80.3974,83.95833333
3274,FL,Miami,2015-4-27,7,Arson,118.0,B,25.5438,-80.4116,83.95833333
3275,FL,Jacksonville,2015-5-3,7,Arson,124.0,B,30.3826,-81.7213,73.0
3276,FL,Miami,2015-5-2,7,Arson,125.0,B,25.7601,-80.4786,63.45833333
3277,FL,Miami,2015-5-1,7,Arson,125.0,C,25.5589,-80.3868,77.375
3278,FL,Miami,2015-5-16,7,Arson,137.0,B,25.5617,-80.4078,70.125
3279,FL,Miami,2015-5-16,7,Arson,137.0,B,25.5779,-80.4215,70.125
3280,FL,Miami,2015-5-16,7,Arson,137.0,B,25.5779,-80.4217,70.125
3281,FL,Miami,2015-5-16,7,Arson,137.0,B,25.583000000000002,-80.4298,70.125
3282,FL,Miami,2015-5-16,7,Arson,137.0,B,25.5516,-80.4213,70.125
3283,FL,Miami,2015-5-19,7,Arson,140.0,B,25.5975,-80.4072,74.875
3284,FL,Miami,2015-5-19,7,Arson,140.0,C,25.5979,-80.4095,74.875
3285,FL,Miami,2015-5-20,7,Arson,141.0,B,25.5416,-80.4235,80.66666667
3286,FL,Jacksonville,2015-5-22,7,Arson,143.0,B,30.2143,-82.0228,79.70833333
3287,FL,Miami,2015-5-23,7,Arson,144.0,B,25.5464,-80.3962,82.0
3288,FL,Miami,2015-5-26,7,Arson,147.0,B,25.5532,-80.3879,66.625
3289,FL,Miami,2015-5-27,7,Arson,150.0,C,25.5517,-80.3912,68.29166667
3290,FL,Miami,2015-5-29,7,Arson,150.0,D,25.5968,-80.3998,71.45833333
3291,FL,Miami,2015-6-2,7,Arson,155.0,C,25.6076,-80.3898,78.20833333
3292,FL,Jacksonville,2015-6-5,7,Arson,157.0,B,30.4223,-81.6507,83.5
3293,FL,Miami,2015-6-12,7,Arson,164.0,C,25.576999999999998,-80.4213,79.33333333
3294,FL,Miami,2015-6-13,7,Arson,165.0,B,25.6152,-80.3105,72.83333333
3295,FL,Miami,2015-6-16,7,Arson,168.0,C,25.5992,-80.4057,73.45833333
3296,FL,Miami,2015-6-17,7,Arson,169.0,C,25.6029,-80.41,77.83333333
3297,FL,Miami,2015-6-18,7,Arson,170.0,B,25.7273,-80.4738,75.95833333
3298,FL,Miami,2015-6-23,7,Arson,175.0,B,25.6992,-80.4964,72.16666667
3299,FL,Miami,2015-6-23,7,Arson,175.0,C,25.6044,-80.3901,72.16666667
3300,FL,Miami,2015-6-23,7,Arson,175.0,B,25.6026,-80.4506,72.16666667
3301,FL,Miami,2015-6-27,7,Arson,179.0,B,25.454,-80.5013,75.70833333
3302,FL,Miami,2015-7-5,7,Arson,187.0,B,25.4966,-80.5009,65.41666667
3303,FL,Miami,2015-7-7,7,Arson,189.0,B,25.5983,-80.4101,65.45833333
3304,FL,Miami,2015-7-7,7,Arson,189.0,B,25.5751,-80.4235,65.45833333
3305,FL,Miami,2015-7-7,7,Arson,189.0,B,25.5785,-80.4175,65.45833333
3306,FL,Miami,2015-7-12,7,Arson,194.0,B,25.6074,-80.3896,65.41666667
3307,FL,Miami,2015-7-20,7,Arson,202.0,B,25.5984,-80.3945,65.58333333
3308,FL,Miami,2015-7-31,7,Arson,213.0,B,25.5916,-80.406,67.83333333
3309,NY,New York,2015-10-18,7,Arson,292.0,A,40.7982,-73.9523,59.04166667
3310,FL,Miami,2015-11-3,7,Arson,308.0,C,25.4836,-80.4095,76.91666667
3311,NY,New York,2015-11-14,7,Arson,319.0,B,40.8348,-73.9387,41.125
3312,FL,Miami,2015-11-23,7,Arson,328.0,B,25.5273,-80.4145,78.79166667
3313,TX,Dallas,2015-8-22,7,Arson,,A,32.66585,-96.793749,67.08333333
3314,TX,Dallas,2015-9-2,7,Arson,,A,32.696723600000006,-96.6908088,59.16666667
3315,TX,Dallas,2015-9-7,7,Arson,,A,32.779338300000006,-96.7393316,51.0
3316,FL,Jacksonville,2015-2-16,8,Children,47.0,B,30.4768,-81.5683,67.875
3317,FL,Jacksonville,2015-3-16,8,Children,79.0,B,30.2838,-81.8382,70.875
3318,FL,Jacksonville,2015-6-5,8,Children,157.0,B,30.2789,-81.5475,83.5
3319,TX,Houston,2015-10-17,8,Children,291.0,B,31.40503333,-95.48536667,47.125
3320,NY,New York,2015-12-20,8,Children,355.0,A,40.7818,-73.985,44.16666667
3321,TX,Dallas,2015-1-15,8,Children,,B,32.659052,-96.8141,79.33333333
3322,TX,Dallas,2015-1-17,8,Children,,B,32.647371299999996,-96.82934990000001,72.20833333
3323,TX,Dallas,2015-1-29,8,Children,,B,32.780782300000006,-96.86576550000001,42.04166667
3324,TX,Dallas,2015-7-19,8,Children,,B,32.7312587,-96.89809770000001,54.41666667
3325,TX,Dallas,2015-7-30,8,Children,,A,32.779644,-96.850122,40.58333333
3326,TX,Dallas,2015-8-12,8,Children,,A,32.7390356,-96.915235,47.29166667
3327,TX,Dallas,2015-8-13,8,Children,,A,32.744366,-96.90145689,45.79166667
3328,TX,Dallas,2015-8-17,8,Children,,A,32.7897016,-96.85923170000001,48.45833333
3329,TX,Dallas,2015-9-3,8,Children,,B,32.694262,-96.88834190000001,53.45833333
3330,TX,Houston,2015-1-18,8,Children,,B,31.180214799999998,-95.5985948,71.29166667
3331,CA,San Francisco,2015-3-16,8,Children,,A,37.774625,-122.455809,86.70833333
3332,NY,New York,2015-1-6,9,Miscellaneous,6.0,A,40.7886,-73.9552,64.875
3333,FL,Miami,2015-1-16,9,Miscellaneous,16.0,B,25.6159,-80.5243,92.0
3334,FL,Jacksonville,2015-2-22,9,Miscellaneous,53.0,B,30.459,-81.5911,71.125
3335,FL,Miami,2015-3-7,9,Miscellaneous,67.0,B,25.8837,-80.4849,85.70833333
3336,FL,Miami,2015-3-11,9,Miscellaneous,71.0,B,25.8627,-80.4442,76.375
3337,NY,New York,2015-4-1,9,Miscellaneous,92.0,A,40.8656,-73.9272,82.75
3338,NY,New York,2015-4-1,9,Miscellaneous,92.0,A,40.8178,-73.9418,82.75
3339,NY,New York,2015-4-3,9,Miscellaneous,94.0,A,40.817,-73.94800000000001,64.5
3340,FL,Miami,2015-4-4,9,Miscellaneous,95.0,B,25.9511,-80.3529,71.75
3341,PA,Pittsburgh,2015-4-5,9,Miscellaneous,96.0,B,40.28417,-79.92222,51.125
3342,NY,New York,2015-4-12,9,Miscellaneous,103.0,A,40.7478,-73.9809,60.25
3343,NY,New York,2015-4-16,9,Miscellaneous,107.0,A,40.7316,-73.9738,40.375
3344,NY,New York,2015-4-17,9,Miscellaneous,108.0,A,40.859,-73.9231,72.54166667
3345,NY,New York,2015-4-18,9,Miscellaneous,109.0,A,40.8067,-73.9528,64.04166667
3346,FL,Jacksonville,2015-4-23,9,Miscellaneous,114.0,B,30.3314,-81.425,61.875
3347,NY,New York,2015-4-24,9,Miscellaneous,115.0,A,40.8332,-73.9392,46.91666667
3348,NY,New York,2015-4-24,9,Miscellaneous,115.0,A,40.871,-73.9143,46.91666667
3349,NY,New York,2015-4-28,9,Miscellaneous,119.0,A,40.8167,-73.939,48.5
3350,PA,Pittsburgh,2015-4-28,9,Miscellaneous,119.0,B,40.403059999999996,-79.95416999999999,66.95833333
3351,NY,New York,2015-4-30,9,Miscellaneous,121.0,A,40.8237,-73.9438,50.375
3352,FL,Miami,2015-5-2,9,Miscellaneous,124.0,C,25.555999999999997,-80.3804,63.45833333
3353,NY,New York,2015-5-9,9,Miscellaneous,130.0,A,40.7966,-73.9197,66.25
3354,NY,New York,2015-5-11,9,Miscellaneous,132.0,A,40.8625,-73.9342,72.625
3355,NY,New York,2015-5-11,9,Miscellaneous,132.0,A,40.8615,-73.9248,72.625
3356,NY,New York,2015-5-12,9,Miscellaneous,133.0,A,40.7904,-73.9499,74.58333333
3357,NY,New York,2015-5-11,9,Miscellaneous,133.0,A,40.8687,-73.9254,72.625
3358,NY,New York,2015-5-12,9,Miscellaneous,133.0,A,40.7222,-73.9891,74.58333333
3359,NY,New York,2015-5-18,9,Miscellaneous,139.0,A,40.8625,-73.9342,76.5
3360,NY,New York,2015-5-20,9,Miscellaneous,141.0,A,40.8378,-73.9421,71.41666667
3361,NY,New York,2015-5-21,9,Miscellaneous,142.0,A,40.8052,-73.9511,54.75
3362,NY,New York,2015-5-22,9,Miscellaneous,143.0,A,40.8772,-73.9122,64.75
3363,NY,New York,2015-5-22,9,Miscellaneous,143.0,A,40.7912,-73.9388,64.75
3364,NY,New York,2015-5-24,9,Miscellaneous,145.0,B,40.8678,-73.93,48.95833333
3365,NY,New York,2015-5-26,9,Miscellaneous,147.0,A,40.7547,-73.9642,52.29166667
3366,NY,New York,2015-5-26,9,Miscellaneous,147.0,A,40.8399,-73.9406,52.29166667
3367,NY,New York,2015-5-28,9,Miscellaneous,149.0,A,40.8429,-73.9347,74.70833333
3368,FL,Miami,2015-5-23,9,Miscellaneous,151.0,B,25.5526,-80.4204,82.0
3369,NY,New York,2015-6-11,9,Miscellaneous,163.0,A,40.8659,-73.9282,59.25
3370,NY,New York,2015-6-12,9,Miscellaneous,164.0,A,40.85,-73.9432,72.54166667
3371,NY,New York,2015-6-13,9,Miscellaneous,165.0,A,40.8537,-73.9269,59.70833333
3372,NY,New York,2015-6-28,9,Miscellaneous,180.0,A,40.8116,-73.9364,83.95833333
3373,NY,New York,2015-7-12,9,Miscellaneous,194.0,A,40.7682,-73.9527,67.58333333
3374,NY,New York,2015-7-17,9,Miscellaneous,199.0,A,40.863,-73.9328,72.58333333
3375,TX,Houston,2015-7-19,9,Miscellaneous,201.0,B,31.30513333,-95.3909,73.375
3376,NY,New York,2015-7-25,9,Miscellaneous,207.0,A,40.7547,-73.9759,60.04166667
3377,NY,New York,2015-7-26,9,Miscellaneous,208.0,A,40.7251,-73.987,64.25
3378,NY,New York,2015-7-26,9,Miscellaneous,208.0,A,40.861999999999995,-73.9171,64.25
3379,NY,New York,2015-7-27,9,Miscellaneous,209.0,A,40.8387,-73.9398,68.91666667
3380,NY,New York,2015-7-28,9,Miscellaneous,210.0,A,40.8549,-73.9296,68.70833333
3381,TX,Houston,2015-7-29,9,Miscellaneous,211.0,B,31.42405,-95.63096667,71.25
3382,NY,New York,2015-8-4,9,Miscellaneous,217.0,A,40.8083,-73.9488,59.41666667
3383,NY,New York,2015-8-6,9,Miscellaneous,219.0,A,40.85,-73.9432,61.70833333
3384,NY,New York,2015-8-6,9,Miscellaneous,219.0,A,40.8481,-73.9308,61.70833333
3385,NY,New York,2015-8-7,9,Miscellaneous,220.0,A,40.8298,-73.9397,63.16666667
3386,NY,New York,2015-8-7,9,Miscellaneous,220.0,A,40.7648,-73.9684,63.16666667
3387,NY,New York,2015-8-9,9,Miscellaneous,222.0,A,40.8579,-73.935,63.83333333
3388,NY,New York,2015-8-12,9,Miscellaneous,225.0,A,40.8051,-73.9452,69.70833333
3389,NY,New York,2015-8-13,9,Miscellaneous,226.0,A,40.8018,-73.95,58.95833333
3390,NY,New York,2015-8-15,9,Miscellaneous,228.0,A,40.8298,-73.9397,61.25
3391,NY,New York,2015-8-18,9,Miscellaneous,231.0,A,40.7992,-73.9449,66.04166667
3392,NY,New York,2015-8-17,9,Miscellaneous,231.0,A,40.775,-73.9651,65.70833333
3393,NY,New York,2015-8-25,9,Miscellaneous,238.0,A,40.8032,-73.9525,62.20833333
3394,NY,New York,2015-8-27,9,Miscellaneous,240.0,A,40.829,-73.937,64.0
3395,NY,New York,2015-8-28,9,Miscellaneous,241.0,A,40.7459,-73.9844,65.75
3396,NY,New York,2015-8-31,9,Miscellaneous,244.0,A,40.8032,-73.9525,64.79166667
3397,NY,New York,2015-9-6,9,Miscellaneous,250.0,A,40.7204,-73.975,66.95833333
3398,NY,New York,2015-9-6,9,Miscellaneous,250.0,A,40.8331,-73.9425,66.95833333
3399,NY,New York,2015-9-7,9,Miscellaneous,251.0,A,40.8378,-73.9421,65.75
3400,NY,New York,2015-9-7,9,Miscellaneous,251.0,B,40.8722,-73.9112,65.75
3401,NY,New York,2015-9-7,9,Miscellaneous,251.0,A,40.7961,-73.9455,65.75
3402,NY,New York,2015-9-8,9,Miscellaneous,252.0,A,40.8625,-73.9342,60.16666667
3403,NY,New York,2015-9-16,9,Miscellaneous,260.0,A,40.8468,-73.9335,65.95833333
3404,NY,New York,2015-9-17,9,Miscellaneous,261.0,A,40.8471,-73.9285,66.83333333
3405,NY,New York,2015-9-17,9,Miscellaneous,261.0,A,40.8471,-73.9285,66.83333333
3406,NY,New York,2015-9-17,9,Miscellaneous,261.0,A,40.8521,-73.94,66.83333333
3407,NY,New York,2015-9-17,9,Miscellaneous,261.0,A,40.8482,-73.9309,66.83333333
3408,NY,New York,2015-9-18,9,Miscellaneous,262.0,A,40.8471,-73.9285,67.54166667
3409,NY,New York,2015-9-18,9,Miscellaneous,262.0,A,40.8555,-73.9381,67.54166667
3410,NY,New York,2015-9-19,9,Miscellaneous,263.0,A,40.8471,-73.9285,76.91666667
3411,NY,New York,2015-9-19,9,Miscellaneous,263.0,A,40.8481,-73.9308,76.91666667
3412,NY,New York,2015-9-20,9,Miscellaneous,264.0,A,40.8471,-73.9285,66.625
3413,TX,Houston,2015-9-25,9,Miscellaneous,269.0,B,31.3374,-95.18093333,74.375
3414,NY,New York,2015-9-25,9,Miscellaneous,269.0,A,40.8506,-73.9263,68.75
3415,NY,New York,2015-9-25,9,Miscellaneous,269.0,A,40.7978,-73.92,68.75
3416,NY,New York,2015-9-25,9,Miscellaneous,269.0,A,40.7774,-73.9595,68.75
3417,NY,New York,2015-9-26,9,Miscellaneous,270.0,A,40.8367,-73.9394,65.45833333
3418,NY,New York,2015-9-26,9,Miscellaneous,270.0,A,40.8442,-73.9338,65.45833333
3419,NY,New York,2015-9-26,9,Miscellaneous,270.0,A,40.8384,-73.9417,65.45833333
3420,NY,New York,2015-9-28,9,Miscellaneous,272.0,A,40.8,-73.9428,77.125
3421,NY,New York,2015-9-28,9,Miscellaneous,272.0,A,40.7106,-74.0007,77.125
3422,NY,New York,2015-9-28,9,Miscellaneous,272.0,A,40.8471,-73.9285,77.125
3423,NY,New York,2015-9-29,9,Miscellaneous,273.0,A,40.863,-73.9334,82.0
3424,TX,Houston,2015-10-14,9,Miscellaneous,288.0,C,31.31061667,-95.48153333,41.70833333
3425,NY,New York,2015-10-14,9,Miscellaneous,288.0,A,40.8005,-73.968,71.16666667
3426,NY,New York,2015-10-19,9,Miscellaneous,293.0,A,40.8384,-73.9417,66.33333333
3427,NY,New York,2015-10-19,9,Miscellaneous,293.0,A,40.8372,-73.9426,66.33333333
3428,NY,New York,2015-10-23,9,Miscellaneous,297.0,B,40.8625,-73.9342,49.625
3429,NY,New York,2015-11-1,9,Miscellaneous,306.0,A,40.7718,-73.9472,69.16666667
3430,NY,New York,2015-11-1,9,Miscellaneous,306.0,A,40.829,-73.937,69.16666667
3431,NY,New York,2015-11-3,9,Miscellaneous,308.0,B,40.8095,-73.9553,63.58333333
3432,NY,New York,2015-11-7,9,Miscellaneous,312.0,A,40.8442,-73.9338,56.91666667
3433,NY,New York,2015-11-7,9,Miscellaneous,312.0,A,40.7529,-73.9641,56.91666667
3434,NY,New York,2015-11-12,9,Miscellaneous,317.0,A,40.7393,-73.9732,81.33333333
3435,NY,New York,2015-11-12,9,Miscellaneous,317.0,B,40.7534,-73.9809,81.33333333
3436,NY,New York,2015-11-13,9,Miscellaneous,318.0,A,40.8311,-73.936,55.33333333
3437,NY,New York,2015-11-14,9,Miscellaneous,319.0,B,40.8298,-73.9397,41.125
3438,NY,New York,2015-11-14,9,Miscellaneous,319.0,B,40.8303,-73.944,41.125
3439,NY,New York,2015-11-15,9,Miscellaneous,320.0,B,40.8625,-73.93,53.29166667
3440,NY,New York,2015-11-19,9,Miscellaneous,325.0,A,40.7851,-73.9789,82.125
3441,NY,New York,2015-11-29,9,Miscellaneous,334.0,A,40.8051,-73.9452,70.41666667
3442,NY,New York,2015-12-2,9,Miscellaneous,337.0,A,40.7151,-73.9925,92.91666667
3443,NY,New York,2015-12-4,9,Miscellaneous,339.0,A,40.8215,-73.9584,60.625
3444,TX,San Antonio,2015-9-18,9,Miscellaneous,,B,29.3713064,-98.2888007,66.83333333
3445,TX,Dallas,2015-1-3,9,Miscellaneous,,A,32.9671175,-96.66381750000001,98.20833333
3446,TX,Dallas,2015-1-5,9,Miscellaneous,,A,32.8656034,-96.7861188,90.20833333
3447,TX,Dallas,2015-1-7,9,Miscellaneous,,A,32.8151059,-96.75273449,75.45833333
3448,TX,Dallas,2015-1-7,9,Miscellaneous,,A,32.739746999999994,-96.652355,75.45833333
3449,TX,Dallas,2015-1-8,9,Miscellaneous,,A,32.7978561,-96.6833434,72.75
3450,TX,Dallas,2015-1-8,9,Miscellaneous,,A,32.874430100000005,-96.8730762,72.75
3451,TX,Dallas,2015-1-9,9,Miscellaneous,,A,32.7262715,-96.8114468,76.375
3452,TX,Dallas,2015-1-9,9,Miscellaneous,,A,32.724534000000006,-96.671229,76.375
3453,TX,Dallas,2015-1-15,9,Miscellaneous,,B,32.6603973,-96.75599129999999,79.33333333
3454,TX,Dallas,2015-1-15,9,Miscellaneous,,A,32.667477500000004,-96.935323,79.33333333
3455,TX,Dallas,2015-1-16,9,Miscellaneous,,A,32.872512,-96.798259,73.625
3456,TX,Dallas,2015-1-17,9,Miscellaneous,,A,32.8809466,-96.717989,72.20833333
3457,TX,Dallas,2015-1-17,9,Miscellaneous,,A,32.7786484,-96.7543073,72.20833333
3458,TX,Dallas,2015-1-17,9,Miscellaneous,,A,32.7488152,-96.68655759999999,72.20833333
3459,TX,Dallas,2015-1-19,9,Miscellaneous,,A,32.67671,-96.888266,51.41666667
3460,TX,Dallas,2015-1-19,9,Miscellaneous,,A,32.70582,-96.88877,51.41666667
3461,TX,Dallas,2015-1-19,9,Miscellaneous,,A,32.86458,-96.68305,51.41666667
3462,TX,Dallas,2015-1-19,9,Miscellaneous,,A,32.6771,-96.8201,51.41666667
3463,TX,Dallas,2015-1-19,9,Miscellaneous,,A,32.7496,-96.87515400000001,51.41666667
3464,TX,Dallas,2015-1-19,9,Miscellaneous,,A,32.9337,-96.67751,51.41666667
3465,TX,Dallas,2015-1-20,9,Miscellaneous,,A,32.782046,-96.6866,68.83333333
3466,TX,Dallas,2015-1-20,9,Miscellaneous,,A,32.7781,-96.694,68.83333333
3467,TX,Dallas,2015-1-20,9,Miscellaneous,,A,32.7427,-96.7507,68.83333333
3468,TX,Dallas,2015-1-24,9,Miscellaneous,,A,32.78567,-96.8667,87.04166667
3469,TX,Dallas,2015-1-24,9,Miscellaneous,,A,32.7355,-96.665,87.04166667
3470,TX,Dallas,2015-1-25,9,Miscellaneous,,A,32.7877,-96.80096800000001,72.58333333
3471,TX,Dallas,2015-1-26,9,Miscellaneous,,A,32.69328,-96.8755,66.45833333
3472,TX,Dallas,2015-1-26,9,Miscellaneous,,A,32.71689,-96.79352,66.45833333
3473,TX,Dallas,2015-1-26,9,Miscellaneous,,A,32.76356,-96.73224,66.45833333
3474,TX,Dallas,2015-1-27,9,Miscellaneous,,A,32.7841,-96.8593,63.70833333
3475,TX,Dallas,2015-1-27,9,Miscellaneous,,A,32.6906,-96.63749399999999,63.70833333
3476,TX,Dallas,2015-1-27,9,Miscellaneous,,B,32.685,-96.6222,63.70833333
3477,TX,Dallas,2015-1-27,9,Miscellaneous,,A,32.695766,-96.990314,63.70833333
3478,TX,Dallas,2015-1-27,9,Miscellaneous,,A,32.73365,-96.6732,63.70833333
3479,TX,Dallas,2015-1-28,9,Miscellaneous,,A,32.8671952,-96.7399646,60.625
3480,TX,Dallas,2015-1-28,9,Miscellaneous,,A,32.734,-96.709,60.625
3481,TX,Dallas,2015-1-28,9,Miscellaneous,,A,32.6924,-96.60096999999999,60.625
3482,TX,Dallas,2015-1-29,9,Miscellaneous,,A,32.8744142,-96.8725892,42.04166667
3483,TX,Dallas,2015-1-29,9,Miscellaneous,,A,32.726469,-96.85011,42.04166667
3484,TX,Dallas,2015-1-29,9,Miscellaneous,,A,32.6599633,-96.8696972,42.04166667
3485,TX,Dallas,2015-1-30,9,Miscellaneous,,B,32.6600172,-96.8696679,52.125
