STATE,COUNTY_NAME,datetime,STAT_CAUSE_CODE,STAT_CAUSE_DESCR,CONT_DOY,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,humidity
TX,Dallas,2015-1-29,9,Miscellaneous,,A,32.8744142,-96.8725892,
TX,Dallas,2015-1-29,9,Miscellaneous,,A,32.726469,-96.85011,
TX,Dallas,2015-1-29,9,Miscellaneous,,A,32.6599633,-96.8696972,
TX,Dallas,2015-1-30,9,Miscellaneous,,B,32.6600172,-96.8696679,
TX,Dallas,2015-1-30,9,Miscellaneous,,A,32.7057843,-96.91619,
TX,Dallas,2015-1-30,9,Miscellaneous,,A,32.8723971,-96.8692333,
TX,Dallas,2015-1-30,9,Miscellaneous,,A,32.68265,-96.90053,
TX,Dallas,2015-1-30,9,Miscellaneous,,A,32.8751912,-96.8761878,
TX,Dallas,2015-1-31,9,Miscellaneous,,A,32.7749617,-96.7802385,
TX,Dallas,2015-2-1,9,Miscellaneous,,A,32.643747,-96.839472,
TX,Dallas,2015-2-1,9,Miscellaneous,,A,32.7767,-96.739027,
TX,Dallas,2015-2-1,9,Miscellaneous,,A,32.8662,-96.869585,
TX,Dallas,2015-2-2,9,Miscellaneous,,B,32.7487,-96.65157,
TX,Dallas,2015-2-3,9,Miscellaneous,,B,32.8954,-96.918,
TX,Dallas,2015-2-6,9,Miscellaneous,,A,32.6452,-96.777,
TX,Dallas,2015-2-6,9,Miscellaneous,,A,32.782,-96.6878,
TX,Dallas,2015-2-6,9,Miscellaneous,,A,32.786,-96.7503,
TX,Dallas,2015-2-7,9,Miscellaneous,,A,32.8144,-96.86516,
TX,Dallas,2015-2-8,9,Miscellaneous,,A,32.958,-96.8188,
TX,Dallas,2015-2-8,9,Miscellaneous,,A,32.665,-96.83005,
TX,Dallas,2015-2-9,9,Miscellaneous,,A,32.776,-96.79698,
TX,Dallas,2015-2-9,9,Miscellaneous,,A,32.7528,-96.67,
TX,Dallas,2015-2-10,9,Miscellaneous,,A,32.685,-96.661445,
TX,Dallas,2015-2-12,9,Miscellaneous,,A,32.958,-96.8188,
TX,Dallas,2015-2-12,9,Miscellaneous,,A,32.7399,-96.6483,
TX,Dallas,2015-2-12,9,Miscellaneous,,A,32.8713,-96.87637,
TX,Dallas,2015-2-13,9,Miscellaneous,,A,32.7675,-96.758,
TX,Dallas,2015-2-13,9,Miscellaneous,,A,32.7402,-96.65529,
TX,Dallas,2015-2-13,9,Miscellaneous,,A,32.8744,-96.8729,
TX,Dallas,2015-2-14,9,Miscellaneous,,A,32.7578,-96.7513,
TX,Dallas,2015-2-14,9,Miscellaneous,,A,32.6889,-96.85701,
TX,Dallas,2015-2-14,9,Miscellaneous,,A,32.7875,-96.8999,
TX,Dallas,2015-2-15,9,Miscellaneous,,A,32.9097,-96.764979,
TX,Dallas,2015-2-17,9,Miscellaneous,,A,32.6807,-96.567,
TX,Dallas,2015-2-17,9,Miscellaneous,,A,32.7349,-96.86028,
TX,Dallas,2015-2-17,9,Miscellaneous,,A,32.908,-96.711955,
TX,Dallas,2015-2-18,9,Miscellaneous,,A,32.79826,-96.684781,
TX,Dallas,2015-2-18,9,Miscellaneous,,A,32.696,-96.56511,
TX,Dallas,2015-2-18,9,Miscellaneous,,A,32.865,-96.899,
TX,Dallas,2015-2-19,9,Miscellaneous,,A,32.8037,-96.835313,
TX,Dallas,2015-2-19,9,Miscellaneous,,A,32.8786,-96.871,
TX,Dallas,2015-2-20,9,Miscellaneous,,A,32.7989,-96.7822,
TX,Dallas,2015-2-21,9,Miscellaneous,,A,32.7523,-96.833,
TX,Dallas,2015-2-21,9,Miscellaneous,,A,32.8258,-96.8603,
TX,Dallas,2015-2-21,9,Miscellaneous,,A,32.8295,-96.6663,
TX,Dallas,2015-2-21,9,Miscellaneous,,A,32.7988,-96.7824,
TX,Dallas,2015-2-22,9,Miscellaneous,,A,32.838,-96.66596,
TX,Dallas,2015-2-22,9,Miscellaneous,,A,32.8839,-96.7266,
TX,Dallas,2015-2-23,9,Miscellaneous,,A,32.9043,-96.885,
TX,Dallas,2015-2-24,9,Miscellaneous,,A,32.698,-96.6898,
TX,Dallas,2015-2-25,9,Miscellaneous,,A,32.866,-96.766,
TX,Dallas,2015-3-1,9,Miscellaneous,,A,32.692,-96.8288,
TX,Dallas,2015-3-6,9,Miscellaneous,,A,32.8158,-96.69449,
TX,Dallas,2015-3-9,9,Miscellaneous,,A,32.7553,-96.6456,
TX,Dallas,2015-3-10,9,Miscellaneous,,A,32.6689,-96.7939,
TX,Dallas,2015-3-10,9,Miscellaneous,,A,32.7523,-96.8333,
TX,Dallas,2015-3-15,9,Miscellaneous,,A,32.7107,-96.7617,
TX,Dallas,2015-3-15,9,Miscellaneous,,A,32.7106,-96.75796,
TX,Dallas,2015-3-16,9,Miscellaneous,,A,32.8557,-96.6586,
TX,Dallas,2015-3-20,9,Miscellaneous,,A,32.7233,-96.65004,
TX,Dallas,2015-3-23,9,Miscellaneous,,A,32.6957,-96.8423,
TX,Dallas,2015-3-24,9,Miscellaneous,,A,32.7948,-96.7145,
TX,Dallas,2015-3-24,9,Miscellaneous,,A,32.8367,-96.73685,
TX,Dallas,2015-3-24,9,Miscellaneous,,A,32.761,-96.6871,
TX,Dallas,2015-3-25,9,Miscellaneous,,A,32.6421,-96.7802,
TX,Dallas,2015-3-27,9,Miscellaneous,,A,32.6803,-96.9008,
TX,Dallas,2015-3-28,9,Miscellaneous,,A,32.8691,-96.6827,
TX,Dallas,2015-3-28,9,Miscellaneous,,A,32.8194,-96.808,
TX,Dallas,2015-3-29,9,Miscellaneous,,A,32.9093,-96.7692,
TX,Dallas,2015-3-30,9,Miscellaneous,,A,32.9671,-96.7701,
TX,Dallas,2015-3-31,9,Miscellaneous,,A,32.7635,-96.7439,
TX,Dallas,2015-4-1,9,Miscellaneous,,A,32.8105,-96.8384,
TX,Dallas,2015-4-2,9,Miscellaneous,,A,32.9014,-96.7882,
TX,Dallas,2015-4-2,9,Miscellaneous,,A,32.7869,-96.7822,
TX,Dallas,2015-4-2,9,Miscellaneous,,A,32.7342,-96.7093,
TX,Dallas,2015-4-2,9,Miscellaneous,,A,32.9398,-96.7757,
TX,Dallas,2015-4-2,9,Miscellaneous,,A,32.8012,-96.8267,
TX,Dallas,2015-4-2,9,Miscellaneous,,A,32.879,-96.7583,
TX,Dallas,2015-4-2,9,Miscellaneous,,A,32.7457,-96.9226,
TX,Dallas,2015-4-3,9,Miscellaneous,,A,32.8445,-96.7392,
TX,Dallas,2015-4-3,9,Miscellaneous,,A,32.7436,-96.905,
TX,Dallas,2015-4-4,9,Miscellaneous,,A,32.8346,-96.7636,
TX,Dallas,2015-4-6,9,Miscellaneous,,A,32.8245,-96.8496,
TX,Dallas,2015-4-8,9,Miscellaneous,,A,32.9389,-96.7975,
TX,Dallas,2015-4-9,9,Miscellaneous,,B,32.6867,-96.9098,
TX,Dallas,2015-4-9,9,Miscellaneous,,A,32.8187,-96.685,
TX,Dallas,2015-4-10,9,Miscellaneous,,A,32.795,-96.8334,
TX,Dallas,2015-4-16,9,Miscellaneous,,A,32.7685,-96.7113,
TX,Dallas,2015-4-16,9,Miscellaneous,,A,32.727046,-96.7903521,
TX,Dallas,2015-4-18,9,Miscellaneous,,A,32.7891,-96.7984,
TX,Dallas,2015-4-19,9,Miscellaneous,,A,32.6683,-96.7937,
TX,Dallas,2015-4-26,9,Miscellaneous,,A,32.7047,-96.7965,
TX,Dallas,2015-4-28,9,Miscellaneous,,A,32.7869,-96.7822,
TX,Dallas,2015-4-29,9,Miscellaneous,,A,32.8718,-96.8678,
TX,Dallas,2015-4-30,9,Miscellaneous,,A,32.8755,-96.8716,
TX,Dallas,2015-4-30,9,Miscellaneous,,A,32.6885,-96.7842,
TX,Dallas,2015-5-1,9,Miscellaneous,,A,32.6459,-96.7737,
TX,Dallas,2015-5-2,9,Miscellaneous,,A,32.7051,-96.6523,
TX,Dallas,2015-5-3,9,Miscellaneous,,A,32.8949,-96.8174,
TX,Dallas,2015-5-3,9,Miscellaneous,,A,32.6471,-96.7745,
TX,Dallas,2015-5-3,9,Miscellaneous,,A,32.7372,-96.7579,
TX,Dallas,2015-5-4,9,Miscellaneous,,A,32.6556,-96.981,
TX,Dallas,2015-5-4,9,Miscellaneous,,A,32.662,-96.8575,
TX,Dallas,2015-5-4,9,Miscellaneous,,A,32.8047,-96.8239,
TX,Dallas,2015-5-5,9,Miscellaneous,,A,32.8744,-96.8726,
TX,Dallas,2015-5-5,9,Miscellaneous,,A,32.6937,-96.8117,
TX,Dallas,2015-5-10,9,Miscellaneous,,A,32.6703,-96.8842,
TX,Dallas,2015-5-11,9,Miscellaneous,,A,32.7294,-96.7853,
TX,Dallas,2015-5-13,9,Miscellaneous,,B,32.7749,-96.9167,
TX,Dallas,2015-5-15,9,Miscellaneous,,A,32.8012,-96.8071,
TX,Dallas,2015-5-17,9,Miscellaneous,,B,32.7462,-96.7569,
TX,Dallas,2015-5-17,9,Miscellaneous,,A,32.9262,-96.8578,
TX,Dallas,2015-5-20,9,Miscellaneous,,A,32.7721,-96.7669,
TX,Dallas,2015-5-21,9,Miscellaneous,,A,32.8771,-96.7564,
TX,Dallas,2015-5-23,9,Miscellaneous,,A,32.7907,-96.8066,
TX,Dallas,2015-5-25,9,Miscellaneous,,A,32.7452,-96.8315,
TX,Dallas,2015-5-27,9,Miscellaneous,,A,32.6905,-96.8034,
TX,Dallas,2015-5-28,9,Miscellaneous,,A,32.7733,-96.705,
TX,Dallas,2015-5-28,9,Miscellaneous,,A,32.7143,-96.7578,
TX,Dallas,2015-5-30,9,Miscellaneous,,A,32.7599,-96.683,
TX,Dallas,2015-6-2,9,Miscellaneous,,A,32.662,-96.8575,
TX,Dallas,2015-6-2,9,Miscellaneous,,A,32.7737,-96.7677,
TX,Dallas,2015-6-3,9,Miscellaneous,,A,32.9058,-96.8051,
TX,Dallas,2015-6-4,9,Miscellaneous,,A,32.7651,-96.7493,
TX,Dallas,2015-6-4,9,Miscellaneous,,A,32.7439,-96.7604,
TX,Dallas,2015-6-4,9,Miscellaneous,,A,32.7828,-96.8062,
TX,Dallas,2015-6-4,9,Miscellaneous,,A,32.6767,-96.6115,
TX,Dallas,2015-6-5,9,Miscellaneous,,A,32.922,-96.7174,
TX,Dallas,2015-6-5,9,Miscellaneous,,A,32.8399,-96.8685,
TX,Dallas,2015-6-6,9,Miscellaneous,,A,32.7197,-96.7108,
TX,Dallas,2015-6-6,9,Miscellaneous,,A,32.6732,-96.8272,
TX,Dallas,2015-6-6,9,Miscellaneous,,A,32.6736,-96.7963,
TX,Dallas,2015-6-7,9,Miscellaneous,,A,32.9091,-96.711,
TX,Dallas,2015-6-7,9,Miscellaneous,,A,32.692,-96.7629,
TX,Dallas,2015-6-8,9,Miscellaneous,,A,32.9675,-96.8201,
TX,Dallas,2015-6-9,9,Miscellaneous,,A,32.8744,-96.8719,
TX,Dallas,2015-6-9,9,Miscellaneous,,A,32.742,-96.8324,
TX,Dallas,2015-6-10,9,Miscellaneous,,A,32.7649,-96.781,
TX,Dallas,2015-6-11,9,Miscellaneous,,A,32.8234,-96.7561,
TX,Dallas,2015-6-11,9,Miscellaneous,,A,32.7628,-96.9003,
TX,Dallas,2015-6-11,9,Miscellaneous,,A,32.7733,-96.705,
TX,Dallas,2015-6-14,9,Miscellaneous,,A,32.714,-96.6847,
TX,Dallas,2015-6-17,9,Miscellaneous,,A,32.8609,-96.7706,
TX,Dallas,2015-6-18,9,Miscellaneous,,A,32.6865,-96.5828,
TX,Dallas,2015-6-19,9,Miscellaneous,,A,32.7295,-96.6416,
TX,Dallas,2015-6-21,9,Miscellaneous,,A,32.6599,-96.749,
TX,Dallas,2015-6-23,9,Miscellaneous,,A,32.7507,-96.7987,
TX,Dallas,2015-6-23,9,Miscellaneous,,A,32.7749,-96.9167,
TX,Dallas,2015-6-25,9,Miscellaneous,,A,32.6637,-96.6073,
TX,Dallas,2015-6-25,9,Miscellaneous,,A,32.8091,-96.7146,
TX,Dallas,2015-6-25,9,Miscellaneous,,A,32.7092,-96.9232,
TX,Dallas,2015-6-25,9,Miscellaneous,,A,32.9604,-96.7689,
TX,Dallas,2015-6-26,9,Miscellaneous,,A,32.7576,-96.7734,
TX,Dallas,2015-6-28,9,Miscellaneous,,A,32.7058,-96.8887,
TX,Dallas,2015-6-28,9,Miscellaneous,,A,32.7404,-96.7526,
TX,Dallas,2015-6-28,9,Miscellaneous,,A,32.6658,-96.9591,
TX,Dallas,2015-6-29,9,Miscellaneous,,A,32.859,-96.7467,
TX,Dallas,2015-6-29,9,Miscellaneous,,A,32.9026,-96.8264,
TX,Dallas,2015-6-29,9,Miscellaneous,,A,32.8723,-96.8692,
TX,Dallas,2015-7-3,9,Miscellaneous,,A,32.8908,-96.88299,
TX,Dallas,2015-7-3,9,Miscellaneous,,A,32.691,-96.7714,
TX,Dallas,2015-7-3,9,Miscellaneous,,A,32.6636,-96.821295,
TX,Dallas,2015-7-3,9,Miscellaneous,,A,32.77498,-96.7893,
TX,Dallas,2015-7-3,9,Miscellaneous,,A,32.7574,-96.7704,
TX,Dallas,2015-7-3,9,Miscellaneous,,A,32.7604,-96.74764,
TX,Dallas,2015-7-3,9,Miscellaneous,,A,32.698,-96.76466,
TX,Dallas,2015-7-3,9,Miscellaneous,,B,32.68027,-96.677,
TX,Dallas,2015-7-3,9,Miscellaneous,,A,32.6808,-96.902,
TX,Dallas,2015-7-3,9,Miscellaneous,,A,32.7723,-96.7638,
TX,Dallas,2015-7-3,9,Miscellaneous,,A,32.684,-96.8399,
TX,Dallas,2015-7-3,9,Miscellaneous,,A,32.775,-96.7436,
TX,Dallas,2015-7-3,9,Miscellaneous,,A,32.75867,-96.87145,
TX,Dallas,2015-7-4,9,Miscellaneous,,A,32.7859,-96.869,
TX,Dallas,2015-7-14,9,Miscellaneous,,B,32.7622538,-96.6480191,
TX,Dallas,2015-7-14,9,Miscellaneous,,A,32.7752454,-96.738087,
TX,Dallas,2015-7-15,9,Miscellaneous,,A,32.7733688,-96.70500049,
TX,Dallas,2015-7-15,9,Miscellaneous,,A,32.6962681,-96.87862459,
TX,Dallas,2015-7-16,9,Miscellaneous,,A,32.7733688,-96.70500049,
TX,Dallas,2015-7-16,9,Miscellaneous,,A,32.6913176,-96.807355,
TX,Dallas,2015-7-16,9,Miscellaneous,,A,32.7277607,-96.8054869,
TX,Dallas,2015-7-17,9,Miscellaneous,,A,32.7984617,-96.7427771,
TX,Dallas,2015-7-18,9,Miscellaneous,,A,32.8658308,-96.8368666,
TX,Dallas,2015-7-18,9,Miscellaneous,,A,32.7633668,-96.6826889,
TX,Dallas,2015-7-19,9,Miscellaneous,,A,32.7758421,-96.7414041,
TX,Dallas,2015-7-19,9,Miscellaneous,,A,32.708674,-96.64344,
TX,Dallas,2015-7-19,9,Miscellaneous,,A,32.7934982,-96.7656954,
TX,Dallas,2015-7-19,9,Miscellaneous,,A,32.678584,-96.7655768,
TX,Dallas,2015-7-19,9,Miscellaneous,,A,32.791496,-96.884041,
TX,Dallas,2015-7-19,9,Miscellaneous,,A,32.800392,-96.751409,
TX,Dallas,2015-7-19,9,Miscellaneous,,A,32.7944194,-96.8100258,
TX,Dallas,2015-7-19,9,Miscellaneous,,A,32.8789763,-96.7208041,
TX,Dallas,2015-7-19,9,Miscellaneous,,A,32.8789397,-96.70846419,
TX,Dallas,2015-7-19,9,Miscellaneous,,A,32.7113661,-96.6949321,
TX,Dallas,2015-7-19,9,Miscellaneous,,A,32.7121858,-96.68383649,
TX,Dallas,2015-7-21,9,Miscellaneous,,B,32.692459,-96.66553,
TX,Dallas,2015-7-21,9,Miscellaneous,,A,32.9179536,-96.7701922,
TX,Dallas,2015-7-21,9,Miscellaneous,,A,32.6478162,-96.8057036,
TX,Dallas,2015-7-21,9,Miscellaneous,,A,32.7737667,-96.7677833,
TX,Dallas,2015-7-21,9,Miscellaneous,,A,32.7386349,-96.7802901,
TX,Dallas,2015-7-22,9,Miscellaneous,,B,32.871835,-96.8678826,
TX,Dallas,2015-7-23,9,Miscellaneous,,A,32.7446376,-96.8339507,
TX,Dallas,2015-7-23,9,Miscellaneous,,A,32.772941,-96.745743,
TX,Dallas,2015-7-25,9,Miscellaneous,,A,32.661937,-96.79987,
TX,Dallas,2015-7-26,9,Miscellaneous,,A,32.7475764,-96.8633638,
TX,Dallas,2015-7-26,9,Miscellaneous,,A,32.7565728,-96.645648,
TX,Dallas,2015-7-26,9,Miscellaneous,,A,32.7979132,-96.6833714,
TX,Dallas,2015-7-26,9,Miscellaneous,,A,32.7365055,-96.7924039,
TX,Dallas,2015-7-26,9,Miscellaneous,,A,32.787596,-96.870119,
TX,Dallas,2015-7-27,9,Miscellaneous,,A,32.6859332,-96.9107829,
TX,Dallas,2015-7-28,9,Miscellaneous,,A,32.811789,-96.820489,
TX,Dallas,2015-7-29,9,Miscellaneous,,A,32.6822673,-96.8818468,
TX,Dallas,2015-7-30,9,Miscellaneous,,A,32.7498577,-96.75433759,
TX,Dallas,2015-7-30,9,Miscellaneous,,A,32.7102636,-96.7281027,
TX,Dallas,2015-7-30,9,Miscellaneous,,A,32.7190716,-96.79047479,
TX,Dallas,2015-7-30,9,Miscellaneous,,A,32.9004718,-96.7239293,
TX,Dallas,2015-7-30,9,Miscellaneous,,A,32.7398316,-96.8384088,
TX,Dallas,2015-7-31,9,Miscellaneous,,A,32.7733558,-96.7681119,
TX,Dallas,2015-7-31,9,Miscellaneous,,A,32.76652,-96.77208,
TX,Dallas,2015-7-31,9,Miscellaneous,,A,32.7021469,-96.88058219,
TX,Dallas,2015-7-31,9,Miscellaneous,,A,32.7313144,-96.64804229,
TX,Dallas,2015-8-1,9,Miscellaneous,,A,32.8796508,-96.7117566,
TX,Dallas,2015-8-1,9,Miscellaneous,,A,32.6901162,-96.7912769,
TX,Dallas,2015-8-1,9,Miscellaneous,,A,32.810592,-96.8273919,
TX,Dallas,2015-8-1,9,Miscellaneous,,A,32.659238,-96.814142,
TX,Dallas,2015-8-1,9,Miscellaneous,,A,32.769331,-96.7436829,
TX,Dallas,2015-8-1,9,Miscellaneous,,A,32.744845,-96.8306789,
TX,Dallas,2015-8-3,9,Miscellaneous,,A,32.838107,-96.8749116,
TX,Dallas,2015-8-3,9,Miscellaneous,,A,32.668174,-96.884458,
TX,Dallas,2015-8-3,9,Miscellaneous,,A,32.7399582,-96.79542939,
TX,Dallas,2015-8-3,9,Miscellaneous,,A,32.7102636,-96.7281027,
TX,Dallas,2015-8-3,9,Miscellaneous,,A,32.694118,-96.826773,
TX,Dallas,2015-8-3,9,Miscellaneous,,A,32.788675,-96.79717,
TX,Dallas,2015-8-3,9,Miscellaneous,,A,32.782044,-96.778843,
TX,Dallas,2015-8-3,9,Miscellaneous,,A,32.9020594,-96.75051159,
TX,Dallas,2015-8-3,9,Miscellaneous,,A,32.726882,-96.8501019,
TX,Dallas,2015-8-4,9,Miscellaneous,,A,32.7761782,-96.7973409,
TX,Dallas,2015-8-4,9,Miscellaneous,,A,32.811017,-96.676554,
TX,Dallas,2015-8-5,9,Miscellaneous,,A,32.809516,-96.674573,
TX,Dallas,2015-8-5,9,Miscellaneous,,A,32.8995918,-96.8437099,
TX,Dallas,2015-8-5,9,Miscellaneous,,A,32.900087,-96.8472879,
TX,Dallas,2015-8-5,9,Miscellaneous,,A,32.7637309,-96.7741934,
TX,Dallas,2015-8-6,9,Miscellaneous,,A,32.7537911,-96.8156452,
TX,Dallas,2015-8-6,9,Miscellaneous,,A,32.6638223,-96.7578646,
TX,Dallas,2015-8-6,9,Miscellaneous,,A,32.7733388,-96.6749691,
TX,Dallas,2015-8-7,9,Miscellaneous,,B,32.6974863,-96.74007649,
TX,Dallas,2015-8-7,9,Miscellaneous,,B,32.6971859,-96.673498,
TX,Dallas,2015-8-7,9,Miscellaneous,,A,32.8078463,-96.68825879,
TX,Dallas,2015-8-7,9,Miscellaneous,,A,32.767065,-96.797955,
TX,Dallas,2015-8-8,9,Miscellaneous,,A,32.782611,-96.854871,
TX,Dallas,2015-8-8,9,Miscellaneous,,A,32.670305,-96.79347789,
TX,Dallas,2015-8-8,9,Miscellaneous,,A,32.7107217,-96.8742965,
TX,Dallas,2015-8-8,9,Miscellaneous,,A,32.8069829,-96.6807437,
TX,Dallas,2015-8-8,9,Miscellaneous,,A,32.8671952,-96.73996469,
TX,Dallas,2015-8-9,9,Miscellaneous,,A,32.727046,-96.7903521,
TX,Dallas,2015-8-9,9,Miscellaneous,,A,32.6326413,-96.9506714,
TX,Dallas,2015-8-9,9,Miscellaneous,,A,32.7598041,-96.7791581,
TX,Dallas,2015-8-9,9,Miscellaneous,,A,32.8663811,-96.87926879,
TX,Dallas,2015-8-9,9,Miscellaneous,,A,32.737908,-96.9278919,
TX,Dallas,2015-8-9,9,Miscellaneous,,A,32.7475742,-96.91701519,
TX,Dallas,2015-8-9,9,Miscellaneous,,A,32.7214896,-96.822268,
TX,Dallas,2015-8-11,9,Miscellaneous,,A,32.9134843,-96.7029829,
TX,Dallas,2015-8-12,9,Miscellaneous,,A,32.8370245,-96.6474169,
TX,Dallas,2015-8-12,9,Miscellaneous,,A,32.771692,-96.702717,
TX,Dallas,2015-8-12,9,Miscellaneous,,A,32.6860254,-96.9621459,
TX,Dallas,2015-8-12,9,Miscellaneous,,A,32.708931,-96.840362,
TX,Dallas,2015-8-12,9,Miscellaneous,,A,32.7148161,-96.8922961,
TX,Dallas,2015-8-12,9,Miscellaneous,,A,32.7198898,-96.7727666,
TX,Dallas,2015-8-13,9,Miscellaneous,,A,32.693018,-96.7725629,
TX,Dallas,2015-8-13,9,Miscellaneous,,A,32.7745102,-96.7872224,
TX,Dallas,2015-8-14,9,Miscellaneous,,A,32.811,-96.6755819,
TX,Dallas,2015-8-14,9,Miscellaneous,,A,32.662308,-96.615246,
TX,Dallas,2015-8-14,9,Miscellaneous,,A,32.7296604,-96.6569665,
TX,Dallas,2015-8-14,9,Miscellaneous,,A,32.7869261,-96.79926169,
TX,Dallas,2015-8-14,9,Miscellaneous,,A,32.8658308,-96.8368666,
TX,Dallas,2015-8-15,9,Miscellaneous,,A,32.69897,-96.6631949,
TX,Dallas,2015-8-15,9,Miscellaneous,,A,32.7030111,-96.90876739,
TX,Dallas,2015-8-15,9,Miscellaneous,,A,32.7153599,-96.661464,
TX,Dallas,2015-8-15,9,Miscellaneous,,A,32.693018,-96.7725629,
TX,Dallas,2015-8-15,9,Miscellaneous,,A,32.710536,-96.899491,
TX,Dallas,2015-8-16,9,Miscellaneous,,A,32.7992955,-96.8541695,
TX,Dallas,2015-8-16,9,Miscellaneous,,A,32.856156,-96.6685529,
TX,Dallas,2015-8-16,9,Miscellaneous,,A,32.947201,-96.7759029,
TX,Dallas,2015-8-16,9,Miscellaneous,,A,32.72321,-96.9359647,
TX,Dallas,2015-8-16,9,Miscellaneous,,A,32.6985193,-96.84297659,
TX,Dallas,2015-8-16,9,Miscellaneous,,A,32.734439,-96.7857354,
TX,Dallas,2015-8-16,9,Miscellaneous,,A,32.706049,-96.658268,
TX,Dallas,2015-8-17,9,Miscellaneous,,A,32.7992955,-96.8541695,
TX,Dallas,2015-8-17,9,Miscellaneous,,A,32.857451,-96.8362139,
TX,Dallas,2015-8-17,9,Miscellaneous,,A,32.7910834,-96.86074959,
TX,Dallas,2015-8-17,9,Miscellaneous,,A,32.6411419,-96.9676109,
TX,Dallas,2015-8-17,9,Miscellaneous,,A,32.6764541,-96.602216,
TX,Dallas,2015-8-18,9,Miscellaneous,,A,32.8367447,-96.8104149,
TX,Dallas,2015-8-18,9,Miscellaneous,,A,32.8525989,-96.7647279,
TX,Dallas,2015-8-18,9,Miscellaneous,,A,32.8130393,-96.8305586,
TX,Dallas,2015-8-18,9,Miscellaneous,,A,32.6647237,-96.83351149,
TX,Dallas,2015-8-18,9,Miscellaneous,,B,32.7633668,-96.6826889,
TX,Dallas,2015-8-18,9,Miscellaneous,,A,32.695402,-96.869036,
TX,Dallas,2015-8-18,9,Miscellaneous,,A,32.7059202,-96.63926839,
TX,Dallas,2015-8-19,9,Miscellaneous,,A,32.6779528,-96.8828578,
TX,Dallas,2015-8-20,9,Miscellaneous,,A,32.7216262,-96.7686471,
TX,Dallas,2015-8-21,9,Miscellaneous,,A,32.688392,-96.799482,
TX,Dallas,2015-8-21,9,Miscellaneous,,A,32.8164548,-96.7310889,
TX,Dallas,2015-8-21,9,Miscellaneous,,A,32.8895923,-96.73651369,
TX,Dallas,2015-8-21,9,Miscellaneous,,A,32.8333336,-96.72928489,
TX,Dallas,2015-8-21,9,Miscellaneous,,A,32.7961173,-96.721881,
TX,Dallas,2015-8-22,9,Miscellaneous,,A,32.730972,-96.644193,
TX,Dallas,2015-8-23,9,Miscellaneous,,A,32.777204,-96.759344,
TX,Dallas,2015-8-23,9,Miscellaneous,,A,32.730861,-96.796714,
TX,Dallas,2015-8-23,9,Miscellaneous,,A,32.6366605,-96.8316466,
TX,Dallas,2015-8-25,9,Miscellaneous,,A,32.6567132,-96.750496,
TX,Dallas,2015-8-25,9,Miscellaneous,,A,32.7789056,-96.8782292,
TX,Dallas,2015-8-25,9,Miscellaneous,,A,32.8276799,-96.6811658,
TX,Dallas,2015-8-25,9,Miscellaneous,,A,32.6962681,-96.87862459,
TX,Dallas,2015-8-26,9,Miscellaneous,,A,32.6837066,-96.64007219,
TX,Dallas,2015-8-26,9,Miscellaneous,,A,32.8160315,-96.763707,
TX,Dallas,2015-8-27,9,Miscellaneous,,A,32.7786484,-96.7543073,
TX,Dallas,2015-8-27,9,Miscellaneous,,A,32.6684732,-96.74901239,
TX,Dallas,2015-8-27,9,Miscellaneous,,A,32.881107,-96.8749603,
TX,Dallas,2015-8-27,9,Miscellaneous,,A,32.652612,-96.8501959,
TX,Dallas,2015-8-27,9,Miscellaneous,,A,32.7178483,-96.786363,
TX,Dallas,2015-8-28,9,Miscellaneous,,A,32.662308,-96.615246,
TX,Dallas,2015-8-28,9,Miscellaneous,,A,32.710555,-96.811185,
TX,Dallas,2015-8-29,9,Miscellaneous,,A,32.7249989,-96.707487,
TX,Dallas,2015-8-29,9,Miscellaneous,,A,32.779849,-96.90152,
TX,Dallas,2015-8-29,9,Miscellaneous,,A,32.780628,-96.901195,
TX,Dallas,2015-8-29,9,Miscellaneous,,A,32.782172,-96.9017759,
TX,Dallas,2015-8-29,9,Miscellaneous,,A,32.71918,-96.8054149,
TX,Dallas,2015-8-29,9,Miscellaneous,,A,32.854284,-96.692533,
TX,Dallas,2015-8-30,9,Miscellaneous,,A,32.7797094,-96.90524419,
TX,Dallas,2015-8-30,9,Miscellaneous,,A,32.854154,-96.7443109,
TX,Dallas,2015-8-31,9,Miscellaneous,,A,32.7740295,-96.87393589,
TX,Dallas,2015-8-31,9,Miscellaneous,,A,32.6779997,-96.5829327,
TX,Dallas,2015-8-31,9,Miscellaneous,,A,32.7675003,-96.7135169,
TX,Dallas,2015-9-1,9,Miscellaneous,,A,32.783911,-96.8776409,
TX,Dallas,2015-9-2,9,Miscellaneous,,A,32.75186,-96.7635859,
TX,Dallas,2015-9-2,9,Miscellaneous,,A,32.8718202,-96.86791549,
TX,Dallas,2015-9-2,9,Miscellaneous,,A,32.743207,-96.925951,
TX,Dallas,2015-9-3,9,Miscellaneous,,A,32.8017932,-96.7793165,
TX,Dallas,2015-9-3,9,Miscellaneous,,A,32.7633668,-96.6826889,
TX,Dallas,2015-9-3,9,Miscellaneous,,A,32.734642,-96.8854309,
TX,Dallas,2015-9-4,9,Miscellaneous,,A,32.9231881,-96.71868419,
TX,Dallas,2015-9-4,9,Miscellaneous,,A,32.7109709,-96.70001769,
